Name,Original Price (Rs),Discounted Price (Rs),Discount,Product URL,Image URL
S/F LIQUID EYE SHADOW (SHIMMER GLOW) SF 869,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/s-f-liquid-eye-shadow-shimmer-glow-sf-869,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5507861000729_bd3ef5ae-b98c-44ff-a26e-ada9b82b3400.jpg?v=1761888500
RIVAJ HD #12 PIGMENT EYESHADOW,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-12-pigment-eyeshadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/12_90e4d899-a6e4-4550-83f0-753ce4397fe4.png?v=1753766890
RIVAJ HD #19 PIGMENT EYESHADOW,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-19-pigment-eyeshadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/19_d2cfdc42-8c30-4696-b781-11da2f0cab4d.png?v=1753766502
RIVAJ HD #18 PIGMENT EYESHADOW,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-18-pigment-eyeshadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/18.png?v=1753766728
BERRY EYESHADOW PALLATE,7200,2840,60.56% OFF,https://alfatah.pkhttps://alfatah.pk/products/copy-of-beautify-by-amna-eyelove-eyeshadow-primer-bba,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000383640.jpg?v=1749643583
RIVAJ HD #13 PIGMENT EYESHADOW,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-13-pigment-eyeshadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/13.png?v=1753765960
AMRIJ #03 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-03-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2024-11-05T113823.251.png?v=1730788713
RIVAJ HD 2.5G #7 SHIMMER PERFECT SPARKLE,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-2-5g-7-shimmer-perfect-sparkle,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7_d5a28cf5-916c-4162-8874-751788bb4ca1.png?v=1753769296
RIVAJ HD 2.5G #8 SHIMMER PERFECT SPARKLE,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-2-5g-8-shimmer-perfect-sparkle,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8_a60416e3-5988-4dbe-acd4-623d16a9f39b.png?v=1753768423
RIVAJ HD 2.5G #4 SHIMMER PERFACT SPARKLE,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-2-5g-4-shimmer-perfact-sparkle,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4_c1cb5748-2773-464e-b173-d21cce59fda7.png?v=1753770311
RIVAJ HD #14 PIGMENT EYESHADOW,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-14-pigment-eyeshadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/14.png?v=1753767084
FLORMAR SHIM. & SHINE NEW LES-05 DIAMOND PINK EYE SHADE 4.5M,2100,2100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-shim-shine-new-les-05-diamond-pink-eye-shade-4-5m,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/05_d1156b0a-6b53-4afe-8fed-6866fdd746c3.png?v=1753776744
AMRIJ #06 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-06-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_cae7d156-73d7-4bea-b34b-d05de43b51b2.png?v=1736761313
AMRIJ #09 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-09-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_6aa97dd1-016e-4a63-b373-3fb2c25dddcd.png?v=1693176499
RIVAJ HD #15 PIGMENT EYESHADOW,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-15-pigment-eyeshadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-15T163047.725.png?v=1693176563
AMRIJ #06 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-06-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130223.222.png?v=1693176516
AMRIJ #01 SLEEK PIGMENT EYESHADOW 2G,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-01-sleek-pigment-eyeshadow-2g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T122514.558.png?v=1693182735
RIVAJ HD 2.5G #9 SHIMMER PERFECT SPARKLE,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-2-5g-9-shimmer-perfect-sparkle,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9_51dc3245-9d37-4464-bc85-87cb78876d6f.png?v=1753770001
HUDA BEAUTY EMPOWERED EYE SHADOW 16.8 G,27900,27900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/huda-beauty-empowered-eye-shadow-16-8-g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_27_7154cedd-4972-4a80-ad13-d2dd316dcc81.png?v=1760876717
L.A GIRL FANATIC EYESHADOW PALETTE - GET FEVERISH,4050,4050,No Discount,https://alfatah.pkhttps://alfatah.pk/products/l-a-girl-fanatic-eyeshadow-palette-get-feverish,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555964153_cdbca985-6410-4eb9-83f7-dfa23c845d8c.jpg?v=1734518311
L.A GIRL FANATIC EYESHADOW PALETTE - THE NUDEST,4050,4050,No Discount,https://alfatah.pkhttps://alfatah.pk/products/l-a-girl-fanatic-eyeshadow-palette-the-nudest,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555964184_cee5bf95-a923-4fe1-8c26-be01781766a5.jpg?v=1734518322
FLORMAR SHIM. & SHINE NEW LES-06 FABULOUS BRONZE EYE SHADE 4,2100,2100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-shim-shine-new-les-06-fabulous-bronze-eye-shade-4,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6_1.png?v=1753777057
FLORMAR SHIM. & SHINE NEW LES-03 AMBITIOUS GOLD EYE SHADE 4.,2100,2100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-shim-shine-new-les-03-ambitious-gold-eye-shade-4,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_10_f680f65e-97f8-4997-8cc3-c422ad5f6e18.png?v=1753777472
RIVAJ HD #1 PIGMENT EYESHADOW 07 6GM,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-1-pigment-eyeshadow-07-6gm-2,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1_1200x1200_94ae0755-f9cb-44ff-aa4d-55b409bac56f.webp?v=1693183253
AMRIJ #10 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-10-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_2cf34287-22bf-4875-a45c-f07e32679b1c.png?v=1693176497
TOO FACED BETTER THAN CHOCLATE COCA INFUSED EYE SHADOW PALET,18900,18900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/too-faced-better-than-choclate-coca-infused-eye-shadow-palet,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_15_74e3a064-397c-4640-aa38-bb913ec750a0.png?v=1760805143
FLORMAR SHIM. & SHINE NEW LES-04 SUNSET LOOK EYE SHADE 4.5ML,2100,2100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-shim-shine-new-les-04-sunset-look-eye-shade-4-5ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4_1_3edd3e3f-900e-49db-93f8-636f0dc2f10e.png?v=1753777264
AMRIJ #10 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-10-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130432.810.png?v=1693176510
RIVAJ HD SHIMMER PERFECT SPARKLE 2.5G,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-shimmer-perfect-sparkle-2-5g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1_db93b712-0cd3-4d4f-ae37-bbb40f241f0e.png?v=1753771015
AMRIJ #05 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-05-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130310.652.png?v=1693176518
AMRIJ #01 SPARKLE EYESHADOW 4.5GM,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-sparkles-shadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_23_dd89c281-9e25-4acc-bbd0-4b6fff097416.png?v=1760875929
AMRIJ #08 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-08-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354039.jpg?v=1760531082
AMRIJ #07 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-07-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T125444.157.png?v=1693176515
AMRIJ #09 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-09-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354040_584d946b-2f9d-4109-a523-9377e661c5c2.jpg?v=1760531335
AMRIJ #08 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-08-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_26689486-edc2-40fa-b041-2bc1e44a28eb.png?v=1693176500
FLORMAR BAKED EYESHADOW 8 3GM,2240,2240,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-baked-eyeshadow-8-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/8682536052481_1.jpg?v=1708953743
GOLDEN ROSE PRIMER EYESHADOW PC,1450,1450,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-primer-eyeshadow-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_1af39283-5f89-4b6d-9b3a-4ac4651180d8.png?v=1753688737
LA GIRL- PRO JEWELS 15-COLOR EYESHADOW PALETTE,5700,5700,No Discount,https://alfatah.pkhttps://alfatah.pk/products/la-girl-pro-jewels-15-color-eyeshadow-palette,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_284dc521-e883-42ad-badf-5b1048263446.png?v=1753688062
LA GIRL- BEAUTY BRICK EYESHADOW - NUDES,4050,4050,No Discount,https://alfatah.pkhttps://alfatah.pk/products/la-girl-beauty-brick-eyeshadow-nudes,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555963316_eac4d9b1-1b8d-4f69-a228-e143449e2a75.jpg?v=1734518278
LA GIRL FANATIC EYESHADOW PALETTE BLUSHED BABE,4900,4900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/la-girl-fanatic-eyeshadow-palette-blushed-babe,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555964221_f232b5c4-1649-42cf-ad2e-00ff54d79dca.jpg?v=1734518329
RIVAJ HD 2.5G #5 SHIMMER PERFECT SPARKLE,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-2-5g-5-shimmer-perfect-sparkle,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5_bb807ef8-9ffe-4caf-a7ce-3ec75738a445.png?v=1753767995
RIVAJ HD 2.5G #6 SHIMMER PERFECT SPARKLE,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-2-5g-6-shimmer-perfect-sparkle,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_18f7e83f-5e0d-462c-ac41-e9497d29c07f.png?v=1753769602
AMRIJ #02 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-02-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_be8367c6-fefd-4bf1-a0cf-5b912379e5e9.png?v=1693176509
FLORMAR BAKED EYESHADOW 6 3GM,2240,2240,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-baked-eyeshadow-6-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6_c30b5b5c-ca6d-4a6c-a422-9fe7d825a681.png?v=1753771960
AMRIJ #03 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-03-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_d3330091-e755-4693-ac80-421864841a2c.png?v=1693176507
FLORMAR EYESHADOW PALETTE 02 SMOKY PC,4245,4245,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-eyeshadow-palette-02-smoky-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/flormar-mat-touch-foundation-306-30ml.psd.png?v=1693181734
New Revlon Eye Shadow Bold Tixedo Smoking 850,4725,4725,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-eye-shadow-bold-tixedo-smoking-850,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1111111111111111-1-1.png?v=1693180838
ANASTASIA SUGAR EYESHADOW PALETTE,11500,11500,No Discount,https://alfatah.pkhttps://alfatah.pk/products/anastasia-sugar-eyeshadow-palette,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_08271dd9-af17-4133-a53c-27c3e2238955.png?v=1760533844
NYX EYE SHADOW GOLDEN GOJI 7.5ML,4295,4295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/nyx-eye-shadow-golden-goji-7-5ml,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/800897225407_bd23a1a7-e5e5-42b0-9e83-1b155554ae95.jpg?v=1756381679
FLORMAR BAKED EYESHADOW 4 3GM,2240,2240,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-baked-eyeshadow-4-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/8682536052405_1.jpg?v=1708953803
FLORMAR BAKED EYESHADOW 7 3GM,2240,2240,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-baked-eyeshadow-7-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7_1.png?v=1753772196
AMRIJ #05 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-05-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291.png?v=1693176504
AMRIJ #04 SPARKLE EYESHADE,2395,2395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-04-sparkle-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000354035_e67a42c6-253f-4f3c-aa32-0d7aef21207f.jpg?v=1760533118
EVELINE CHOCO GLAMOUR MONO EYESHADOW # 01 MOON SPARKLE,2295,2295,No Discount,https://alfatah.pkhttps://alfatah.pk/products/eveline-choco-glamour-mono-eyeshadow-01-moon-sparkle,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5903416059189_1_af29fc3d-918d-4d04-b5d3-a7596ad3a771.jpg?v=1726136345
AMRIJ #07 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-07-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_aa9b7bd3-827a-4098-a418-11c032b1c9d1.png?v=1693176501
AMRIJ #04 SLEEK PIGMENT EYESHADE,2145,2145,No Discount,https://alfatah.pkhttps://alfatah.pk/products/amrij-04-sleek-pigment-eyeshade,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-17T130559.291_f0a25972-aa7d-4c1a-a61c-5a13efd23099.png?v=1693176506
GOLDEN ROSE EYEBROW STYLING KIT 02 PC,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-eyebrow-styling-kit-02-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000242487_415f30b1-ee4f-4001-ae9b-11957a337350.jpg?v=1733402479
GOLDEN ROSE EYE BROW STYLING KIT 03 DEEP BROWN,6100,6100,No Discount,https://alfatah.pkhttps://alfatah.pk/products/golden-rose-eye-brow-styling-kit-03-deep-brown,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000285292_27f4a717-a088-4c4b-a0bf-6438fd138063.jpg?v=1733402581
LA GIRL- PRO NEUTRALS 15-EYESHADOW PALETTE,5700,5700,No Discount,https://alfatah.pkhttps://alfatah.pk/products/la-girl-pro-neutrals-15-eyeshadow-palette,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_fa94cae6-a4b9-4994-8488-8c1a119c1ccb.png?v=1753687536
L.A GIRL FANATIC EYESHADOW PALETTE - SURREAL DREAM,4050,4050,No Discount,https://alfatah.pkhttps://alfatah.pk/products/l-a-girl-fanatic-eyeshadow-palette-surreal-dream,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555964160_bad9d677-9d90-4f39-8ea5-f1e08ce1a442.jpg?v=1734518315
L.A GIRL FANATIC EYESHADOW PALETTE - WANDERLUST,4050,4050,No Discount,https://alfatah.pkhttps://alfatah.pk/products/l-a-girl-fanatic-eyeshadow-palette-wanderlust,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/81555964177_a8d2e441-a5f9-4946-9161-ceab92ea6983.jpg?v=1734518319
CAILYN-GEL EYESHADOW PENCIL (FERN 04),2480,2480,No Discount,https://alfatah.pkhttps://alfatah.pk/products/cailyn-gel-eyeshadow-pencil-fern-04,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/812772019674_e3aa875e-7030-4d74-8793-1410650106a3.jpg?v=1736342212
VIPERA GALAXY 118 Q EYE SHADE PC,4990,4990,No Discount,https://alfatah.pkhttps://alfatah.pk/products/vipera-galaxy-118-q-eye-shade-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000217204.jpg?v=1760532289
FLORMAR BAKED EYESHADOW 2 3GM,2240,2240,No Discount,https://alfatah.pkhttps://alfatah.pk/products/flormar-baked-eyeshadow-2-3gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2_e137541f-dfdb-4136-950c-ebe6c80c0c95.png?v=1753772412
BOURJOIS PARIS EYE SHADOW 15 1.7GM,3260,3260,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-paris-eye-shadow-15-1-7gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1111111111111-1-1.png?v=1693181118
TOO FACED NATURAL EYE SHADOWS PC,15900,15900,No Discount,https://alfatah.pkhttps://alfatah.pk/products/too-faced-natural-eye-shadows-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/651986410408_1.jpg?v=1693173659
RIVAJ HD #6 PIGMENT EYESHADOW,1395,1395,No Discount,https://alfatah.pkhttps://alfatah.pk/products/rivaj-hd-6-pigment-eyeshadow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-15T162923.475.png?v=1693176574
BOURJOIS PARIS EYE SHADOW 06 1.7GM,3260,3260,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-paris-eye-shadow-06-1-7gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_06d693ba-4821-4042-9a81-66b6388c0000.png?v=1753699177
BOURJOIS PARIS EYE SHADOW 13 1.7GM,3260,3260,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-paris-eye-shadow-13-1-7gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/11111111111-1-2.png?v=1693181114
BOURJOIS PARIS EYE SHADOW 16 PC,3260,3260,No Discount,https://alfatah.pkhttps://alfatah.pk/products/bourjois-paris-eye-shadow-16-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/11111111111111-3.png?v=1693181117
SWEET TOUCH GLAM AND SHINE GLIMMER EYE SHADOW PC,1530,1530,No Discount,https://alfatah.pkhttps://alfatah.pk/products/sweet-touch-glam-and-shine-glimmer-eye-shadow-pc,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-12-25-at-12.36.29-PM.jpg?v=1693181939
New Revlon Colorstay Shadowlin 110 1.4 Gm,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-colorstay-shadowlin-110-1-4-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000223009_2f940cd9-e4c9-4644-860c-9e98eac3e1ef.jpg?v=1760532413
New Revlon Colorstay Shadowlin 150 1.4 Gm,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-colorstay-shadowlin-150-1-4-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000223013.jpg?v=1760532530
New Revlon Colorstay Shadowlin 170 1.4 Gm,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-colorstay-shadowlin-170-1-4-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000223015.jpg?v=1760532840
New Revlon Colorstay Eye Shadow Bone Os 1.4G,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-colorstay-eye-shadow-bone-os-1-4g,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000223523.jpg?v=1760532960
New Revlon Colorstay Shadowlin 050 1.4 Gm,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-colorstay-shadowlin-050-1-4-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/11111111111111111111-1.png?v=1693180812
New Revlon Colorstay Shadowlin 200 1.4 Gm,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-colorstay-shadowlin-200-1-4-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000223018.jpg?v=1760532897
New Revlon Eye Shadow Bold Stardust 805,4725,4725,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-eye-shadow-bold-stardust-805,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_169ef157-c29e-4210-b613-a6685ad2ed4c.png?v=1753695363
New Revlon Eye Shadow Bold Peacock Paon 830,4725,4725,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-eye-shadow-bold-peacock-paon-830,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_153a2186-76c7-4695-bb58-1eb5415c9191.png?v=1753695807
New Revlon Colorstay Shadowlin 190 1.4 Gm,850,850,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-colorstay-shadowlin-190-1-4-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/111111111111111-2.png?v=1693180805
New Revlon Eye Shadow Bold Merlot 825,4725,4725,No Discount,https://alfatah.pkhttps://alfatah.pk/products/new-revlon-eye-shadow-bold-merlot-825,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/11111111111111111-1-1.png?v=1693180840
Vipera Eye Shadow Mdc 307 Pc,4340,4340,No Discount,https://alfatah.pkhttps://alfatah.pk/products/vipera-eye-shadow-base,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_20_94c8aba1-f571-48e5-927e-a71593ffe1b9.png?v=1760874750
SEPHORA CHARGED UP LONG WEAR LIQUID EYE SHADOW ( 07 ENERGY),4395,3736,14.99% OFF,https://alfatah.pkhttps://alfatah.pk/products/sephora-charged-up-long-wear-liquid-eye-shadow-07-energy,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3378872194217_1_746b4fa0-b526-47eb-ad01-11f588e60d90.jpg?v=1713944198
